"dataInizio","dataFine","sindacato","settore","categoria","modalita","rilevanza","dataProclamazione","dataRicezione","nome_regione","nome_provincia","note"
"2019-01-25","2019-01-25","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST","Ferroviario","PERSONALE SOC. RFI DELLA DIREZIONE AREA CIRCOLAZIONE DI BOLOGNA","8 ORE: DALLE 9.01 ALLE 17.00","Locale","2018-12-19","2018-12-19 15:12:00","Emilia-Romagna","Bologna",""
"2019-01-11","2019-01-11","OST FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/UGL-FNA/USB","Aereo","PERSONALE SOC. TPER SETTORE TPL BACINO DI BOLOGNA","4 ORE: DALLE 10.30 ALLE 14.30","Aziendale","2018-12-28","2018-12-28 15:44:00","Emilia-Romagna","Bologna",""
"2019-03-22","2019-03-22","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL","Trasporto pubblico locale","PERSONALE SOC. FER FERROVIE EMILIA ROMAGNA DI BOLOGNA E FERRARA","4 ORE: DALLE 9.01 ALLE 13.00","Aziendale","2019-02-20","2019-02-20 17:58:00","Emilia-Romagna","Bologna",""
"2019-03-16","2019-03-17","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST","Ferroviario","PERSONALE SOC. RFI DELLA DIREZIONE AREA CIRCOLAZIONE DI BOLOGNA","24 ORE: DALLE 21.00 DEL 16/3 ALLE 21.00 DEL 17/3","Locale","2019-02-22","2019-02-22 11:04:00","Emilia-Romagna","Bologna",""
"2019-03-30","2019-03-31","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST","Ferroviario","PERSONALE SOC. RFI DELLA DIREZIONE AREA CIRCOLAZIONE DI BOLOGNA","24 ORE: DALLE 21.00 DEL 30/3 ALLE 21.00 DEL 31/3","Locale","2019-03-04","2019-03-04 12:06:00","Emilia-Romagna","Bologna",""
"2019-03-24","2019-03-24","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERROTRANVIERI/FAISA-CISAL","Trasporto pubblico locale","PERSONALE DEL SERVIZIO AUTOMOBILISTICO E FILOVIARIO DELLE AZIENDE TPL DEL BACINO DI BOLOGNA ESCLUSO IL PERSONALE DELLA DIVISIONE FERROVIARIA","4 ORE: DALLE 12.00 ALLE 16.00","Aziendale","2019-03-13","2019-03-13 14:26:00","Emilia-Romagna","Bologna",""
"2019-04-13","2019-04-13","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERROTRANVIERI/FAISA-CISAL","Trasporto pubblico locale","PERSONALE DEL SERVIZIO AUTOMOBILISTICO E FILOVIARIO DELLE AZIENDE TPL DEL BACINO DI BOLOGNA ESCLUSO IL PERSONALE DELLA DIVISIONE FERROVIARIA","24 ORE","Aziendale","2019-03-28","2019-03-28 11:58:00","Emilia-Romagna","Bologna",""
"2019-05-03","2019-05-03","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE REPARTO SOSTA SOC. TPER DI BOLOGNA","ULTIME 4 ORE","Aziendale","2019-03-29","2019-03-29 14:29:00","Emilia-Romagna","Bologna",""
"2019-06-26","2019-06-26","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE REPARTO SOSTA SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-06-11","2019-06-11 16:51:00","Emilia-Romagna","Bologna",""
"2019-10-07","2019-10-07","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST/ORSA","Ferroviario","PERSONALE MANUTENZIONE INFRASTRUTTURA DI ESERCIZIO SOC. RFI DTP DI BOLOGNA","8 ORE: DALLE 09.00 ALLE 16.59","Aziendale","2019-07-30","2019-07-30 11:26:00","Emilia-Romagna","Bologna",""
"2019-09-07","2019-09-07","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERROTRANVIERI/FAISA-CISAL","Trasporto pubblico locale","PERSONALE DEL SERVIZIO AUTOMOBILISTICO E FILOVIARIO DELLE AZIENDE TPL DEL BACINO DI BOLOGNA ESCLUSO IL PERSONALE DELLA DIVISIONE FERROVIARIA","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2019-07-29","2019-07-31 11:27:00","Emilia-Romagna","Bologna",""
"2019-09-07","2019-09-07","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO OPERANTE PRESSO LE BIGLIETTERIE DELLA SOC. TPER DI BOLOGNA","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2019-08-27","2019-08-27 13:13:00","Emilia-Romagna","Bologna",""
"2019-09-30","2019-09-30","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO OPERANTE PRESSO LE BIGLIETTERIE DELLA SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-09-10","2019-09-10 06:24:00","Emilia-Romagna","Bologna",""
"2019-10-05","2019-10-05","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL AUTOFERROTRANVIERI/FAISA-CISAL","Trasporto pubblico locale","PERSONALE DEL SERVIZIO AUTOMOBILISTICO E FILOVIARIO DELLE AZIENDE TPL DEL BACINO DI BOLOGNA ESCLUSO IL PERSONALE DELLA DIVISIONE FERROVIARIA","24 ORE","Aziendale","2019-09-11","2019-09-11 11:43:00","Emilia-Romagna","Bologna",""
"2019-10-07","2019-10-07","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL-AF/FAST/ORSA","Ferroviario","PERSONALE DELLA SOC. RFI OFFICINE ONAE DI BOLOGNA","8 ORE: DALLE 09.00 ALLE 16.59","Aziendale","2019-09-13","2019-09-13 10:33:00","Emilia-Romagna","Bologna",""
"2019-10-11","2019-10-11","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE REPARTO SOSTA E CONTRASSEGNI SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-09-24","2019-09-24 13:17:00","Emilia-Romagna","Bologna",""
"2019-10-05","2019-10-05","OST SGB","Trasporto pubblico locale","PERSONALE REPARTO SOSTA E  SERVIZI COMPLEMENTARI  ALLA MOBILITA' SOC. TPER PROV. DI BOLOGNA","PRIME 4 ORE DI OGNI TURNO","Aziendale","2019-09-25","2019-09-25 12:43:00","Emilia-Romagna","Bologna",""
"2019-11-18","2019-11-18","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE REPARTO SOSTA E CONTRASSEGNI SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-10-02","2019-10-02 11:54:00","Emilia-Romagna","Bologna",""
"2019-12-09","2019-12-09","OST SGB","Trasporto pubblico locale","PERSONALE REPARTO SOSTA E SERVIZI COMPLEMENTARI ALLA MOBILITA' DELLA SOC. TPER DI BOLOGNA","4 ORE: DALLE 12.00 ALLE 16.00","Aziendale","2019-10-29","2019-10-29 12:42:00","Emilia-Romagna","Bologna",""
"2019-11-18","2019-11-18","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO SERVIZIO BIGLIETTERIE PER SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-11-04","2019-11-04 14:58:00","Emilia-Romagna","Bologna",""
"2020-01-14","2020-01-14","OST FIT-CISL/UGL-TA/UNICA","Aereo","PERSONALE SOC. ENAV AEROPORTO DI BOLOGNA","4 ORE: DALLE 13.00 ALLE 17.00","Interregionale","2019-11-25","2019-11-25 15:39:00","Emilia-Romagna","Bologna",""
"2020-01-10","2020-01-10","OSP ASCOM TAXI/UILT-UIL/URITAXI","Taxi","FERMO ADDETTI SERVIZIO TAXI COMUNE DI BOLOGNA","6 ORE: DALLE 10.00 ALLE 13.00 E DALLE 17.00 ALLE 20.00","Territoriale","2019-12-23","2019-12-23 11:07:00","Emilia-Romagna","Bologna",""
"2020-01-07","2020-01-07","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO SERVIZIO BIGLIETTERIE PER SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-12-24","2019-12-24 12:09:00","Emilia-Romagna","Bologna",""
"2020-01-08","2020-01-08","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO SERVIZIO BIGLIETTERIE PER SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2019-12-31","2019-12-31 20:19:00","Emilia-Romagna","Bologna",""
"2020-01-31","2020-01-31","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. COOP. PROGETTO LAVORO SERVIZIO BIGLIETTERIE PER SOC. TPER DI BOLOGNA","24 ORE","Aziendale","2020-01-15","2020-01-15 13:05:00","Emilia-Romagna","Bologna",""
"2020-02-07","2020-02-07","OSR FAISA-CISAL","Ferroviario","PERSONALE SOC. TRENITALIA TPER TRASPORTO FERROVIARIO PASSEGGERI","2 ORE: DALLE 12.00 ALLE 14.00","Aziendale","2020-02-06","2020-02-06 20:05:00","Emilia-Romagna","Bologna",""
"2020-05-29","2020-05-29","OSP USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE DI TUTTI I BACINI DELLA SOC. TPER DI BOLOGNA","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2020-05-18","2020-05-18 15:10:00","Emilia-Romagna","Bologna",""
"2014-06-22","2014-06-22","OST FILT-CGIL/FIT-CISL/UILT-UIL","Aereo","PERSONALE AEROPORTUALE SOC. AEROPORTI DI PUGLIA DELLO SCALO DI BRINDISI","4 ORE: DALLE 12.00 ALLE 16.00","Locale","2014-05-21","2014-05-21 23:42:00","Puglia","Brindisi",""
"2014-07-20","2014-07-20","OST FILT-CGIL/FIT-CISL/UILT-UIL","Aereo","PERSONALE SOC. ADP AEROPORTI DI PUGLIA DELLO SCALO DI BRINDISI","8 ORE: DALLE 10.00 ALLE 18.00","Locale","2014-07-08","2014-07-08 09:48:00","Puglia","Brindisi",""
"2014-07-26","2014-07-26","OST FILT-CGIL/FIT-CISL/UILT-UIL","Aereo","PERSONALE SOC. ADP AEROPORTI DI PUGLIA DELLO SCALO DI BRINDISI","8 ORE: DALLE 10.00 ALLE 18.00","Locale","2014-07-07","2014-07-07 17:03:00","Puglia","Brindisi",""
"2016-07-05","2016-07-05","OST FILT-CGIL/FIT-CISL","Aereo","PERSONALE SOC. GH PUGLIA IN SERVIZIO PRESSO L'AEROPORTO DI BRINDISI","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2016-06-17","2016-06-17 18:04:00","Puglia","Brindisi",""
"2018-03-25","2018-03-25","RSU","Aereo","PERSONALE SOC. TECHNO SKY SITI DI BARI E BRINDISI","12 ORE: DALLE 08.00 ALLE 20.00","Aziendale","2018-03-12","2018-03-12 16:01:00","Puglia","Brindisi","SCIOPERO REPERIBILITA' DALLE 00.00 DEL 19/3 ALLE 24.00 DEL 28/3"
"2018-05-13","2018-05-13","RSU","Aereo","PERSONALE SOC. TECHNO SKY SITI DI BARI E BRINDISI","4 ORE: DALLE 12.00 ALLE 16.00","Aziendale","2018-04-12","2018-04-12 19:17:00","Puglia","Brindisi","SCIOPERO REPERIBILITA' DALLE 00.00 DEL 13/5 ALLE 24.00 DEL 10/6"
"2018-07-21","2018-07-21","RSU","Aereo","PERSONALE SOC. TECHNO SKY SITI DI BARI E BRINDISI","24 ORE: DALLE 00.00 ALLE 24.00","Aziendale","2018-06-28","2018-07-05 18:29:00","Puglia","Brindisi","SCIOPERO DEL SERVIZIO DI REPERIBILITA' E DELLO STRAORDINARIO DALLE 00.00 DEL 15/7 ALLE 24.00 DEL 22/7"
"2018-12-16","2018-12-16","OSC FILT-CGIL","Aereo","PERSONALE SOC. GH PUGLIA IN SERVIZIO PRESSO L'AEROPORTO DI BRINDISI","4 ORE: DALLE 11.00 ALLE 15.00","Aziendale","2018-11-21","2018-11-21 20:03:00","Puglia","Brindisi",""
"2014-01-24","2014-01-24","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 14.30 ALLE 18.30","Aziendale","2014-01-14","2014-01-14 18:33:00","Lombardia","Brescia",""
"2014-02-17","2014-02-17","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","8 ORE: DALLE 14.30 ALLE 22.30","Aziendale","2014-02-05","2014-02-05 01:59:00","Lombardia","Brescia",""
"2014-03-07","2014-03-07","OSP FILT-CGIL","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2014-02-18","2014-02-18 11:25:00","Lombardia","Brescia",""
"2014-09-12","2014-09-12","OST COBAS","Trasporto pubblico locale","PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA","4 ORE: DALLE 17.40 ALLE 21.40","Aziendale","2014-09-01","2014-09-01 21:04:00","Lombardia","Brescia",""
"2014-10-13","2014-10-13","OST COBAS","Trasporto pubblico locale","PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA","4 ORE: DALLE 17.40 ALLE 21.40","Aziendale","2014-10-03","2014-10-03 11:32:00","Lombardia","Brescia",""
"2015-02-18","2015-02-18","OST FILT-CGIL","Appalti ferroviari","PERSONALE SOC. FIDENTE APPALTI PULIZIA E MANUTENZIONE TRENORD LOTTO 4 ISEO (BS)","ULTIME 4 ORE TURNO DI LAVORO","Aziendale","2015-02-05","2015-02-05 16:22:00","Lombardia","Brescia",""
"2015-04-13","2015-04-13","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 14.30 ALLE 18.30","Aziendale","2015-03-23","2015-03-24 09:08:00","Lombardia","Brescia",""
"2015-04-27","2015-04-27","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA DI BRESCIA","24 ORE","Aziendale","2015-04-14","2015-04-14 16:18:00","Lombardia","Brescia",""
"2015-07-24","2015-07-24","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 19.30 ALLE 23.30","Aziendale","2015-07-07","2015-07-07 11:16:00","Lombardia","Brescia",""
"2015-09-14","2015-09-14","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2015-08-03","2015-08-03 11:27:00","Lombardia","Brescia",""
"2015-10-02","2015-10-02","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2015-09-16","2015-09-16 09:56:00","Lombardia","Brescia",""
"2015-11-20","2015-11-20","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2015-11-03","2015-11-03 10:42:00","Lombardia","Brescia",""
"2015-12-14","2015-12-14","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 19.00 ALLE 23.00","Aziendale","2015-12-04","2015-12-04 09:35:00","Lombardia","Brescia",""
"2016-01-08","2016-01-08","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2015-12-15","2015-12-15 08:08:00","Lombardia","Brescia",""
"2016-01-29","2016-01-29","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","24 ORE","Aziendale","2016-01-12","2016-01-12 16:28:00","Lombardia","Brescia",""
"2016-02-12","2016-02-12","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","24 ORE","Aziendale","2016-02-01","2016-02-01 08:53:00","Lombardia","Brescia",""
"2016-02-23","2016-02-23","OSP COBAS TRASPORTI","Trasporto pubblico locale","PERSONALE SOC. SAIA TRASPORTI DI BRESCIA","4 ORE: DALLE 16.30 ALLE 20.30","Aziendale","2016-02-05","2016-02-05 19:07:00","Lombardia","Brescia",""
"2016-03-11","2016-03-11","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","24 ORE","Aziendale","2016-02-17","2016-02-17 16:50:00","Lombardia","Brescia",""
"2016-05-23","2016-05-23","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","4 ORE: DALLE 19.00 ALLE 23.00","Aziendale","2016-04-19","2016-04-19 14:30:00","Lombardia","Brescia",""
"2016-06-03","2016-06-03","OSP COBAS TRASPORTI","Trasporto pubblico locale","PERSONALE SOC. SAIA TRASPORTI DI BRESCIA","4 ORE: DALLE 16.30 ALLE 20.30","Aziendale","2016-05-05","2016-05-05 20:50:00","Lombardia","Brescia",""
"2016-06-14","2016-06-14","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","24 ORE","Aziendale","2016-05-25","2016-05-25 08:21:00","Lombardia","Brescia",""
"2016-07-07","2016-07-07","RSU","Trasporto pubblico locale","PERSONALE SOC. SIA - SOCIETA' ITALIANA AUTOSERVIZI -  DI BRESCIA","24 ORE","Aziendale","2016-06-15","2016-06-15 14:53:00","Lombardia","Brescia",""
"2017-03-24","2017-03-24","RSU","Trasporto pubblico locale","PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA","4 ORE: DALLE 17.30 ALLE 21.30","Aziendale","2017-03-10","2017-03-10 15:09:00","Lombardia","Brescia",""
"2017-04-07","2017-04-07","RSU","Trasporto pubblico locale","PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA","24 ORE","Aziendale","2017-03-27","2017-03-27 10:24:00","Lombardia","Brescia",""
"2017-05-18","2017-05-18","RSU","Trasporto pubblico locale","PERSONALE SOC. BRESCIA TRASPORTI DI BRESCIA","4 ORE: DALLE 17.30 ALLE 21.30","Aziendale","2017-04-28","2017-04-28 14:57:00","Lombardia","Brescia",""
"2017-08-21","2017-08-21","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL TRASPORTI/FAISA-CISAL + RSU","Trasporto pubblico locale","PERSONALE SOC. SIA DI BRESCIA","4 ORE: DALLE 12.30 ALLE 16.30","Aziendale","2017-07-27","2017-07-27 08:45:00","Lombardia","Brescia",""
"2017-09-12","2017-09-12","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL TRASPORTI/FAISA-CISAL + RSU","Trasporto pubblico locale","PERSONALE SOC. SIA DI BRESCIA","24 ORE ","Aziendale","2017-08-22","2017-08-22 09:37:00","Lombardia","Brescia",""
"2017-09-29","2017-09-29","OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL TRASPORTI/FAISA-CISAL + RSU","Trasporto pubblico locale","PERSONALE SOC. SIA DI BRESCIA","24 ORE","Aziendale","2017-09-14","2017-09-14 10:48:00","Lombardia","Brescia",""
"2017-10-27","2017-10-27","RSA UNICA","Aereo","PERSONALE SOC. ENAV DEL C.A. DI BRESCIA MONTICHIARI","4 ORE: DALLE 13.00 ALLE 17.00","Aziendale","2017-09-29","2017-09-29 12:56:00","Lombardia","Brescia",""
"2017-11-10","2017-11-10","RSA UNICA","Aereo","PERSONALE SOC. ENAV DEL C.A. DI BRESCIA MONTICHIARI","4 ORE: DALLE 13.00 ALLE 17.00","Aziendale","2017-10-24","2017-10-24 18:30:00","Lombardia","Brescia",""
"2018-12-14","2018-12-14","OST COBAS LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","24 ORE","Aziendale","2018-11-23","2018-12-07 20:47:00","Lombardia","Brescia",""
"2019-12-13","2019-12-13","OST COBAS TRASPORTI","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 16.30 ALLE 20.30","Aziendale","2019-11-26","2019-11-26 15:58:00","Lombardia","Brescia",""
"2020-01-23","2020-01-23","OST COBAS LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SIA AUTOSERVIZI DI BRESCIA","4 ORE: DALLE 16.30 ALLE 20.30","Aziendale","2020-01-03","2020-01-03 18:03:00","Lombardia","Brescia",""
"2014-01-19","2014-01-19","RSU","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2014-01-08","2014-01-16 10:01:00","Trentino-Alto Adige","Bolzano",""
"2014-02-05","2014-02-05","RSU","Trasporto pubblico locale","PERSONALE SOC. SAD FERROVIA DI BOLZANO","24 ORE","Aziendale","2014-01-16","2014-01-16 10:04:00","Trentino-Alto Adige","Bolzano",""
"2014-03-19","2014-03-19","RSU","Trasporto pubblico locale","PERSONALE SOC. SAD FERROVIA DI BOLZANO","24 ORE","Aziendale","2014-02-05","2014-03-06 15:50:00","Trentino-Alto Adige","Bolzano",""
"2014-03-19","2014-03-19","OSP FILT-CGIL-AGB/FIT-CISL-SGB/UILT-UIL-SGK/ASGB-GTV/ORSA","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","4 ORE VARIE MODALITA'","Aziendale","2014-03-07","2014-03-07 11:30:00","Trentino-Alto Adige","Bolzano",""
"2014-11-28","2014-11-28","OSR ORSA FERROVIE","Ferroviario","PERSONALE DI MANUTENZIONE INFRASTRUTTURA SOC. RFI DTP DI VERONA UT DI BOLZANO","8 ORE: DALLE 9.01 ALLE 17.00","Provinciale","2014-11-17","2014-11-17 15:20:00","Trentino-Alto Adige","Bolzano",""
"2015-02-17","2015-02-17","OSP FILT-CGIL/FIT-CISL-SGB/UILT-UIL-SGK","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2015-02-06","2015-02-06 17:44:00","Trentino-Alto Adige","Bolzano",""
"2015-09-29","2015-09-29","OSP ASGB/ORSA/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","4 ORE VARIE MODALITA'","Aziendale","2015-09-17","2015-09-18 09:25:00","Trentino-Alto Adige","Bolzano",""
"2015-10-26","2015-10-26","OSR ASGB/ORSA/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","8 ORE VARIE MODALITA'","Aziendale","2015-10-15","2015-10-16 08:45:00","Trentino-Alto Adige","Bolzano",""
"2015-11-13","2015-11-13","OSR ASGB/ORSA/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE VARIE MODALITA'","Aziendale","2015-11-02","2015-11-02 10:06:00","Trentino-Alto Adige","Bolzano",""
"2015-11-30","2015-11-30","OSP ORSA/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE VARIE MODALITA'","Aziendale","2015-11-18","2015-11-18 09:26:00","Trentino-Alto Adige","Bolzano",""
"2015-12-14","2015-12-14","OSP  ASGB/ORSA/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2015-12-01","2015-12-02 10:01:00","Trentino-Alto Adige","Bolzano",""
"2016-04-08","2016-04-08","OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/ORSA/ASGB","Ferroviario","PERSONALE SOC. RFI MANUTENZIONE INFRASTRUTTURE U.T. DI BOLZANO","8 ORE: INTERA PRESTAZIONE LAVORATIVA","Provinciale","2016-02-12","2016-02-12 10:13:00","Trentino-Alto Adige","Bolzano",""
"2016-02-29","2016-02-29","RSU-EGV","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","4 ORE: DALLE 17.00 ALLE 21.00","Aziendale","2016-02-18","2016-02-19 11:57:00","Trentino-Alto Adige","Bolzano",""
"2016-03-18","2016-03-18","RSU-EGV","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","4 ORE: DALLE 17.00 ALLE 21.00","Aziendale","2016-02-25","2016-02-25 12:34:00","Trentino-Alto Adige","Bolzano",""
"2016-09-28","2016-09-28","OSP FILT-GTV CGIL-AGB/UILT-UIL SGK","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","4 ORE VARIE MODALITA'","Aziendale","2016-09-16","2016-09-16 15:42:00","Trentino-Alto Adige","Bolzano",""
"2016-11-25","2016-11-25","OSP FILT-GTV CGIL-AGB/UILT-UIL SGK","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2016-11-14","2016-11-14 12:12:00","Trentino-Alto Adige","Bolzano",""
"2017-02-07","2017-02-07","OSL FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA","Aereo","PERSONALE SOC. ENAV DELL'AEROPORTO DI BOLZANO","4 ORE: DALLE 13.00 ALLE 17.00","Aziendale","2016-12-02","2016-12-02 15:20:00","Trentino-Alto Adige","Bolzano",""
"2016-12-15","2016-12-15","OSP ASGB/FIT-SGB-CISL/ORSA TPL/UGL","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","4 ORE VARIE MODALITA'","Aziendale","2016-12-03","2016-12-04 07:11:00","Trentino-Alto Adige","Bolzano",""
"2017-01-09","2017-01-09","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SAD - TRASPORTO LOCALE DI BOLZANO","4 ORE: VARIE MODALITA'","Aziendale","2016-12-29","2016-12-29 14:58:00","Trentino-Alto Adige","Bolzano",""
"2017-01-20","2017-01-20","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2017-01-09","2017-01-09 17:13:00","Trentino-Alto Adige","Bolzano",""
"2017-01-23","2017-01-23","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE ","Aziendale","2017-01-13","2017-01-13 16:25:00","Trentino-Alto Adige","Bolzano",""
"2017-01-23","2017-01-23","OSP FILT-CGIL-AGB/UILT-UIL-SGK","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","4 ORE VARIE MODALITA'","Aziendale","2017-01-13","2017-01-13 18:56:00","Trentino-Alto Adige","Bolzano",""
"2017-02-07","2017-02-07","OSR USB LAVORO PRIVATO","Trasporto pubblico locale","PERSONALE SOC. SAD DI BOLZANO","24 ORE","Aziendale","2017-01-24","2017-01-25 12:58:00","Trentino-Alto Adige","Bolzano",""
"2017-04-10","2017-04-10","OSR ORSA AUTOFERRO TPL","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","4 ORE: DALLE 17.00 ALLE 21.00","Aziendale","2017-03-30","2017-03-30 21:33:00","Trentino-Alto Adige","Bolzano",""
"2017-05-03","2017-05-03","OSR ORSA AUTOFERRO TPL","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","24 ORE","Aziendale","2017-04-22","2017-04-22 20:49:00","Trentino-Alto Adige","Bolzano",""
"2017-05-29","2017-05-29","OSR ORSA AUTOFERRO TPL","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","24 ORE","Aziendale","2017-05-16","2017-05-16 09:51:00","Trentino-Alto Adige","Bolzano",""
"2017-06-05","2017-06-05","OSR ORSA TPL","Trasporto pubblico locale","PERSONALE SOC. SASA DI BOLZANO","4 ORE: DALLE 17.00 ALLE 21.00","Aziendale","2017-05-25","2017-05-25 20:38:00","Trentino-Alto Adige","Bolzano",""
